slice_id,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,label
9fdd3c3032296fd04d2cad5d9070d4_jumbo.jpeg,72,142,3802594818,2.128911793,42,2.10470712,173,22.0455109,106.9966292,108,40,133,17.03299851,110.1211392,-0.013836426,3802594818,0.248346381,678.386645,15.36493723,45.33139836,-0.032382217,4.521757228,0.088032648,0.961802478,0.088032648,0.428281756,0.080107114,0.955983676,0.955983676,0.997620739,0.987423907,-0.765306107,0.979967031,0.088032648,3.775778102,0.21193504,2.608359822,0.966780241,0.284631675,7.551556204,2.520327174,1.152447469,6950.440669,0.213937194,1.575392876,16.94009846,342.8505963,5418.452709,29.40577647,0.098992609,6.51678262,3753.7427,0.114042681,0.103550848,244.6448837,0.311503894,5.846714043,0.029138729,427.6143476,0.205880764,1.714588256,16.74000963,5138128.615,76078964.72,435000.3015,0.115998903,303.8204141,0.146278485,0.369458797,6.27114968,0.038591136,6.030694337,0.006623657,5115335.466,2
all14238-fig-0001-m-b.jpg,67,134,1271646938,2.14647467,38,2.55067016,224,21.35575657,100.3099184,100,24,200,15.74942633,103.610295,0.061362617,1271646938,0.254413944,673.0135009,21.4570997,51.14764873,0.150869654,4.459092088,0.132803022,0.942140943,0.131758431,0.56263028,0.114981083,0.934289443,0.934225243,0.99838145,0.986833554,-0.686509454,0.972692981,0.130895789,4.51392468,0.19742514,2.806441921,0.944210926,0.279241885,9.027849359,2.669936022,1.147973778,4396.04343,0.235679661,1.387101578,23.04151835,95.40692504,2067.448073,5.542537133,0.058346403,6.165057869,1990.34598,0.105148081,0.157605713,52.91920619,0.285324343,7.382846419,0.014943787,183.3526971,0.190199893,2.096847506,26.27385892,1094017.823,22234720.89,60212.53675,0.058953319,97.70954357,0.101358448,0.300723898,8.820166395,0.015245625,6.713874607,0.008137974,1078918.155,2
all14238-fig-0001-m-c.jpg,62,124,1002619589,2.048309216,35,2.757409181,205,19.69880525,93.74768705,94,26,179,14.44829895,96.79747479,0.135418626,1002619589,0.275193046,581.1222997,11.47102364,40.54093595,0.732490689,3.837886982,0.136457401,0.931319152,0.13571982,0.572417578,0.117540617,0.932262417,0.932213848,0.997901674,0.984928201,-0.665693684,0.965579452,0.135080129,3.247407873,0.213027456,2.712128981,0.932284681,0.307113248,6.494815746,2.573163213,0.993586096,4351.657714,0.250402214,1.235402757,13.06921009,89.13430181,1000.459294,12.29017893,0.133268881,6.028249825,1904.764015,0.108244054,0.162362391,49.23224746,0.290688138,4.423197748,0.033917902,190.8773784,0.201773127,1.860080723,15.75264271,888678.1184,9551550.554,98169.89757,0.143416277,100.384778,0.106114987,0.316965476,5.365574535,0.039749004,6.672501082,0.008840626,875883.3041,2
auntminnie-a-2020_01_28_23_51_6665_2020_01_28_Vietnam_coronavirus.jpeg,0.290493725,0.588532941,28928.5031,-3.20E-16,0.152941176,3.888575488,0.921300784,0.094109933,0.412712618,0.376768235,0.250712549,0.670588235,0.065545963,0.4292911,1.139884494,28928.5031,1,0.013959143,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,3806.75,1,0,1,8422.241216,8422.241216,8422.241216,1,4.018814594,824.4390484,0.217435426,0.02425114,6717.24246,0.468274825,0.468274825,0.468274825,2,1,0,1,6264725557,6264725557,6264725557,1,1,0.5,1.71E-10,1.71E-10,1.71E-10,1,1.27E-05,104673361,2
auntminnie-b-2020_01_28_23_51_6665_2020_01_28_Vietnam_coronavirus.jpeg,0.278163529,0.780124314,49236.58321,-3.20E-16,0.305882353,2.218135221,0.965271373,0.159858002,0.489798158,0.455199608,0.247624314,0.717647059,0.125907717,0.524144119,0.576067626,49236.58321,1,0.034824822,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,4860.5,1,0,1,7660.791357,7660.791357,7660.791357,1,3.902891945,1138.410083,0.233989801,0.027120299,6299.119497,0.487234985,0.487234985,0.487234985,2,1,0,1,8229722056,8229722056,8229722056,1,1,0.5,1.34E-10,1.34E-10,1.34E-10,1,1.12E-05,199769956,2
auntminnie-c-2020_01_28_23_51_6665_2020_01_28_Vietnam_coronavirus.jpeg,0.278163529,0.608140784,38825.00139,-3.20E-16,0.160784314,4.676968102,0.980957647,0.104440191,0.417342591,0.380689804,0.254634118,0.726323529,0.070020942,0.438941214,1.348872353,38825.00139,1,0.018494551,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,4591.5,1,0,1,9914.442791,9914.442791,9914.442791,1,4.079443815,1016.821097,0.221554079,0.022785357,7987.310272,0.473898413,0.473898413,0.473898413,2,1,0,1,11059819141,11059819141,11059819141,1,1,0.5,1.29E-10,1.29E-10,1.29E-10,1,9.93E-06,908148360.3,2
auntminnie-d-2020_01_28_23_51_6665_2020_01_28_Vietnam_coronavirus.jpeg,0.301692941,0.710101569,70738.27109,-3.20E-16,0.22745098,2.488375464,0.909536078,0.125024827,0.48428429,0.459121176,0.255467451,0.654068627,0.093145999,0.507437866,0.580941617,70738.27109,1,0.022961914,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,6287.75,1,0,1,10232.04815,10232.04815,10232.04815,1,3.990918184,1442.439901,0.231111382,0.022887933,8311.941397,0.484667862,0.484667862,0.484667862,2,1,0,1,18895294581,18895294581,18895294581,1,1,0.5,5.32E-11,5.32E-11,5.32E-11,1,7.28E-06,27662340.25,2
CD50BA96-6982-4C80-AE7B-5F67ACDBFA56.jpeg,0.305882353,0.749019608,196231.8274,-3.20E-16,0.250980392,2.177435328,0.937254902,0.138768446,0.522647228,0.509803922,0.164705882,0.77254902,0.105344412,0.548029327,0.178648033,196231.8274,1,0.027176019,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,7238,1,0,1,40399.72138,40399.72138,40399.72138,1,4.172519136,1598.602824,0.225720023,0.011077882,31781.81219,0.477187942,0.477187942,0.477187942,2,1,0,1,1.07423E+11,1.07423E+11,1.07423E+11,1,1,0.5,9.56E-12,9.56E-12,9.56E-12,1,3.06E-06,698544900,2
ciaa199.pdf-001-a.png,0.101960784,0.31372549,1262.549681,-3.20E-16,0.109803922,4.337478055,0.756862745,0.066277794,0.201070581,0.192156863,0,0.756862745,0.046403885,0.218265409,0.830774801,1262.549681,1,0.00721041,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,501.5,1,0,1,5393.423723,5393.423723,5393.423723,1,6.165026271,9.901410953,0.018556273,0.0189231,1634.198511,0.03856951,0.03856951,0.03856951,2,1,0,1,183507597,183507597,183507597,1,1,0.5,6.53E-09,6.53E-09,6.53E-09,1,7.55E-05,7918596,2
ciaa199.pdf-001-b.png,0.105882353,0.333333333,2191.989373,-3.20E-16,0.117647059,4.247889947,0.796078431,0.071986067,0.213659634,0.203921569,0,0.796078431,0.049114915,0.232923022,0.821071462,2191.989373,1,0.008602695,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,531.25,1,0,1,10093.05085,10093.05085,10093.05085,1,6.436659438,8.423990661,0.01564668,0.013148776,2353.760412,0.030414936,0.030414936,0.030414936,2,1,0,1,410999108.5,410999108.5,410999108.5,1,1,0.5,2.50E-09,2.50E-09,2.50E-09,1,4.95E-05,2898506.25,2
ciaa199.pdf-001-c.png,0.039215686,0.278431373,1216.003922,-3.20E-16,0.129411765,3.748471158,0.729411765,0.074283233,0.156583688,0.149019608,0,0.729411765,0.054165586,0.182185355,0.696941151,1216.003922,1,0.008673052,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,554.25,1,0,1,8027.38216,8027.38216,8027.38216,1,6.404027711,8.970861193,0.015894584,0.015128562,2311.058481,0.04104261,0.04104261,0.04104261,2,1,0,1,340885224,340885224,340885224,1,1,0.5,3.13E-09,3.13E-09,3.13E-09,1,5.46E-05,5336100,2
covid-19-infection-exclusive-gastrointestinal-symptoms-pa.png,0.31372549,0.62745098,75352.64783,-3.20E-16,0.160784314,3.215211402,0.905882353,0.096677047,0.453394674,0.435294118,0.152941176,0.752941176,0.068245382,0.469327385,0.724326051,75352.64783,1,0.014701464,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,1658.25,1,0,1,74109.06123,74109.06123,74109.06123,1,7.685240479,14.31500844,0.008613959,0.004847338,17489.00044,0.011418938,0.011418938,0.011418938,2,1,0,1,29468731563,29468731563,29468731563,1,1,0.5,3.49E-11,3.49E-11,3.49E-11,1,5.85E-06,211484306.3,2
covid-19-pneumonia-12.jpg,0.298039216,0.6,295455.1984,-3.20E-16,0.160784314,3.100829315,0.882352941,0.095464331,0.448955739,0.450980392,0,0.882352941,0.066762562,0.464720655,-0.030870739,295455.1984,1,0.014404031,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,12884.75,1,0,1,64969.7368,64969.7368,64969.7368,1,4.213020919,2995.20493,0.236534201,0.009418209,53425.03247,0.485982639,0.485982639,0.485982639,2,1,0,1,4.69148E+11,4.69148E+11,4.69148E+11,1,1,0.5,2.15E-12,2.15E-12,2.15E-12,1,1.46E-06,1245595849,2
covid-19-pneumonia-14-PA.png,0.254901961,0.737254902,494453.2773,-3.20E-16,0.274509804,2.424529584,1,0.150190841,0.486085213,0.478431373,0.098039216,0.901960784,0.112649286,0.518742878,0.351629954,494453.2773,1,0.032815339,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,4088.5,1,0,1,395950.6147,395950.6147,395950.6147,1,8.5403807,25.24552212,0.006167664,0.002225067,125579.1156,0.004795604,0.004795604,0.004795604,2,1,0,1,8.46549E+11,8.46549E+11,8.46549E+11,1,1,0.5,1.20E-12,1.20E-12,1.20E-12,1,1.09E-06,2472128120,2
covid-19-pneumonia-19.jpg,0.211764706,0.501960784,37118.80131,-3.20E-16,0.160784314,2.242322162,0.674509804,0.089008035,0.355182498,0.352941176,0.08627451,0.588235294,0.067225562,0.370846274,0.027997243,37118.80131,1,0.011372352,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,5363.25,1,0,1,13190.09196,13190.09196,13190.09196,1,4.031948658,1240.639077,0.233855466,0.019871101,10638.77768,0.488370538,0.488370538,0.488370538,2,1,0,1,18924609002,18924609002,18924609002,1,1,0.5,6.18E-11,6.18E-11,6.18E-11,1,7.41E-06,712836601,2
covid-19-pneumonia-2.jpg,0.17254902,0.623529412,54864.2064,-3.20E-16,0.243137255,2.481983506,0.823529412,0.1379042,0.384445197,0.37254902,0,0.823529412,0.100090002,0.419800675,0.261397666,54864.2064,1,0.028434497,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,5405.25,1,0,1,17022.10453,17022.10453,17022.10453,1,3.905264389,1234.067375,0.232878199,0.017362528,13556.56594,0.475673183,0.475673183,0.475673183,2,1,0,1,24231546865,24231546865,24231546865,1,1,0.5,4.13E-11,4.13E-11,4.13E-11,1,6.42E-06,1978242.25,2
covid-19-pneumonia-28.png,0.415686275,0.701960784,77517.8243,-3.20E-16,0.149019608,2.605804196,0.862745098,0.086672719,0.544010607,0.529411765,0.317647059,0.545098039,0.06279039,0.554310814,0.512063412,77517.8243,1,0.011312938,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,1384.5,1,0,1,58332.19588,58332.19588,58332.19588,1,7.497969314,13.80480094,0.009789529,0.005487798,15441.75216,0.017777804,0.017777804,0.017777804,2,1,0,1,16771405249,16771405249,16771405249,1,1,0.5,7.40E-11,7.40E-11,7.40E-11,1,7.93E-06,859222656.3,2
covid-19-pneumonia-30-PA.jpg,0.08627451,0.666666667,703640.937,-3.20E-16,0.337254902,2.10358843,0.929411765,0.179093934,0.371827792,0.360784314,0,0.929411765,0.136837374,0.428304808,0.145620025,703640.937,1,0.045189102,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,20950.75,1,0,1,195197.5939,195197.5939,195197.5939,1,4.450365015,4805.920002,0.235407123,0.005462034,159294.0717,0.488145672,0.488145672,0.488145672,2,1,0,1,3.67983E+12,3.67983E+12,3.67983E+12,1,1,0.5,2.72E-13,2.72E-13,2.72E-13,1,5.21E-07,1667619732,2
covid-19-pneumonia-7-PA.jpg,0.207843137,0.478431373,218127.4797,-3.20E-16,0.149019608,2.396085249,0.674509804,0.08277771,0.332368208,0.321568627,0.117647059,0.556862745,0.062410412,0.347111402,0.389123123,218127.4797,1,0.0100177,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,14837.25,1,0,1,84703.91878,84703.91878,84703.91878,1,4.276057893,3462.232168,0.240089083,0.008195601,68894.97587,0.492543752,0.492543752,0.492543752,2,1,0,1,8.20696E+11,8.20696E+11,8.20696E+11,1,1,0.5,1.23E-12,1.23E-12,1.23E-12,1,1.10E-06,1316310961,2
covid-19-pneumonia-evolution-over-a-week-1-day0-PA.jpg,0.282352941,0.588235294,11487.30713,-3.20E-16,0.164705882,3.011322255,0.870588235,0.096363409,0.42625764,0.411764706,0.109803922,0.760784314,0.068823684,0.44274044,0.545544458,11487.30713,1,0.014323521,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,2297,1,0,1,3067.16966,3067.16966,3067.16966,1,3.676957241,545.0141,0.236975787,0.039195946,2414.918933,0.490968379,0.490968379,0.490968379,2,1,0,1,865529034.5,865529034.5,865529034.5,1,1,0.5,1.19E-09,1.19E-09,1.19E-09,1,3.41E-05,6951132.25,2
covid-19-pneumonia-rapidly-progressive-12-hours.jpg,0.37254902,0.615686275,72074.62808,-3.20E-16,0.133333333,2.938958365,0.88627451,0.077307334,0.486006401,0.474509804,0.184313725,0.701960784,0.055255166,0.495338708,0.410971947,72074.62808,1,0.009158214,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,5852,1,0,1,13957.96842,13957.96842,13957.96842,1,3.916867592,1397.6453,0.241272504,0.019921702,11405.3722,0.497774719,0.497774719,0.497774719,2,1,0,1,21708174589,21708174589,21708174589,1,1,0.5,4.72E-11,4.72E-11,4.72E-11,1,6.81E-06,135908964,2
covid-19-pneumonia-rapidly-progressive-3-days.jpg,0.407843137,0.611764706,87682.14985,-3.20E-16,0.11372549,2.832129957,0.741176471,0.063919795,0.509728015,0.509803922,0.2,0.541176471,0.047110699,0.515769984,-0.240522443,87682.14985,1,0.006196027,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,6577,1,0,1,13902.07622,13902.07622,13902.07622,1,3.988945931,1556.024898,0.237793049,0.019953945,11366.49371,0.494553483,0.494553483,0.494553483,2,1,0,1,27172113841,27172113841,27172113841,1,1,0.5,3.69E-11,3.69E-11,3.69E-11,1,6.07E-06,11590620.25,2
covid-19-pneumonia-rapidly-progressive-admission.jpg,0.368627451,0.631372549,85405.74138,-3.20E-16,0.145098039,2.323697898,0.780392157,0.080825081,0.488984859,0.474509804,0.219607843,0.560784314,0.061166153,0.498570337,0.244675572,85405.74138,1,0.009466188,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,6027.25,1,0,1,17317.67603,17317.67603,17317.67603,1,4.038262484,1365.092971,0.229882742,0.017542238,13997.7599,0.480414197,0.480414197,0.480414197,2,1,0,1,29838267037,29838267037,29838267037,1,1,0.5,3.50E-11,3.50E-11,3.50E-11,1,5.82E-06,325603980.3,2
covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-admission.jpg,0.321568627,0.576470588,48339.04997,-3.20E-16,0.129411765,2.481968496,0.71372549,0.075562653,0.461660432,0.470588235,0.180392157,0.533333333,0.055555554,0.470854737,-0.398265764,48339.04997,1,0.008573829,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,4845,1,0,1,10914.95563,10914.95563,10914.95563,1,3.857579356,1164.399931,0.242365117,0.022221305,8858.931699,0.49996142,0.49996142,0.49996142,2,1,0,1,11885861914,11885861914,11885861914,1,1,0.5,8.42E-11,8.42E-11,8.42E-11,1,9.17E-06,1155625,2
covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-day-1.jpg,0.28627451,0.537254902,36722.16357,-3.20E-16,0.121568627,2.55326318,0.666666667,0.072524476,0.406102013,0.403921569,0.141176471,0.525490196,0.052340427,0.416007012,0.02131605,36722.16357,1,0.008142989,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,4812.25,1,0,1,11214.10665,11214.10665,11214.10665,1,3.74934635,1173.088479,0.247172832,0.02267886,9223.856792,0.502813307,0.502813307,0.502813307,2,1,0,1,11594244961,11594244961,11594244961,1,1,0.5,9.73E-11,9.73E-11,9.73E-11,1,9.43E-06,337989840.3,2
covid-19-rapidly-progressive-acute-respiratory-distress-syndrome-ards-day-2.jpg,0.454901961,0.698039216,79685.43591,-3.20E-16,0.137254902,2.398729474,0.843137255,0.075641839,0.56721137,0.552941176,0.325490196,0.517647059,0.056420643,0.574526479,0.345718282,79685.43591,1,0.008351936,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,4992,1,0,1,12354.13517,12354.13517,12354.13517,1,3.986918415,1148.788605,0.230986506,0.020678342,10012.32671,0.483753794,0.483753794,0.483753794,2,1,0,1,14870371325,14870371325,14870371325,1,1,0.5,7.30E-11,7.30E-11,7.30E-11,1,8.28E-06,300432889,2
E63574A7-4188-4C8D-8D17-9D67A18A1AFA.jpeg,0.164705882,0.356862745,70093.00953,-3.20E-16,0.098039216,4.027515278,0.6,0.060925135,0.25411256,0.243137255,0.039215686,0.560784314,0.04136054,0.26605411,0.826013514,70093.00953,1,0.006211596,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,9479.5,1,0,1,57752.11511,57752.11511,57752.11511,1,4.148681209,2213.044749,0.239274288,0.009573057,46186.53909,0.49435772,0.49435772,0.49435772,2,1,0,1,2.45358E+11,2.45358E+11,2.45358E+11,1,1,0.5,4.09E-12,4.09E-12,4.09E-12,1,2.02E-06,220775022.3,2
F2DE909F-E19C-4900-92F5-8F435B031AC6.jpeg,0.254901961,0.57254902,39167.46012,-3.20E-16,0.184313725,2.757577546,0.82745098,0.102255878,0.416553609,0.419607843,0.003921569,0.823529412,0.074475545,0.434979851,-0.238654386,39167.46012,1,0.015690562,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,3966.5,1,0,1,12308.55828,12308.55828,12308.55828,1,4.145209983,810.2432851,0.203912185,0.019161095,9561.174314,0.444120426,0.444120426,0.444120426,2,1,0,1,10831104512,10831104512,10831104512,1,1,0.5,9.65E-11,9.65E-11,9.65E-11,1,9.66E-06,118026496,2
F4341CE7-73C9-45C6-99C8-8567A5484B63.jpeg,0.168627451,0.360784314,77964.96669,-3.20E-16,0.098039216,4.002098801,0.611764706,0.061398929,0.25841958,0.247058824,0.02745098,0.584313725,0.041629736,0.270310464,0.801625307,77964.96669,1,0.006287068,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,9705.75,1,0,1,62680.20217,62680.20217,62680.20217,1,4.218144938,2213.657661,0.233896316,0.009096102,49998.54171,0.486509646,0.486509646,0.486509646,2,1,0,1,2.84929E+11,2.84929E+11,2.84929E+11,1,1,0.5,3.52E-12,3.52E-12,3.52E-12,1,1.87E-06,294688722.3,2
F63AB6CE-1968-4154-A70F-913AF154F53D.jpeg,0.262745098,0.631372549,250686.9359,-3.20E-16,0.215686275,2.533642592,0.952941176,0.118298643,0.464430999,0.482352941,0.050980392,0.901960784,0.087904691,0.485984505,-0.400775522,250686.9359,1,0.020484786,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,10256.75,1,0,1,58975.96287,58975.96287,58975.96287,1,4.185500437,2378.285145,0.23663119,0.009663243,47938.59117,0.481916951,0.481916951,0.481916951,2,1,0,1,2.82557E+11,2.82557E+11,2.82557E+11,1,1,0.5,3.58E-12,3.58E-12,3.58E-12,1,1.88E-06,904174830.3,2
FE9F9A5D-2830-46F9-851B-1FF4534959BE.jpeg,0.152941176,0.556862745,21402.66824,-3.20E-16,0.219607843,2.696353452,0.796078431,0.12530135,0.332569349,0.305882353,0.070588235,0.725490196,0.091619553,0.365967783,0.646262954,21402.66824,1,0.023330046,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,3235,1,0,1,10643.37252,10643.37252,10643.37252,1,4.117072573,638.3823878,0.199531757,0.020243802,8152.042193,0.432685409,0.432685409,0.432685409,2,1,0,1,6480739730,6480739730,6480739730,1,1,0.5,1.64E-10,1.64E-10,1.64E-10,1,1.25E-05,96569929,2
figure1-5e71be566aa8714a04de3386-98-left.jpeg,0.532462353,0.713122353,206325.2928,-3.20E-16,0.091305098,3.136426043,0.902787059,0.055555227,0.625768263,0.629363529,0.339204314,0.563582745,0.038244992,0.629733554,-0.077423248,206325.2928,1,0.00497843,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,7226.25,1,0,1,29032.52651,29032.52651,29032.52651,1,3.999193702,1841.90057,0.257660981,0.013889102,23804.44821,0.517564652,0.517564652,0.517564652,2,1,0,1,72771585485,72771585485,72771585485,1,1,0.5,1.86E-11,1.86E-11,1.86E-11,1,3.84E-06,5098245604,2
figure1-5e75d0940b71e1b702629659-98-right.jpeg,0.168627451,0.545098039,56633.02359,-3.20E-16,0.2,3.169074338,0.921568627,0.118512551,0.339316699,0.309803922,0.031372549,0.890196078,0.084394565,0.369890793,0.740923929,56633.02359,1,0.021683376,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,6717.75,1,0,1,20805.51818,20805.51818,20805.51818,1,3.987236049,1576.077126,0.237360229,0.01622935,16968.083,0.490579954,0.490579954,0.490579954,2,1,0,1,43276659578,43276659578,43276659578,1,1,0.5,2.41E-11,2.41E-11,2.41E-11,1,4.83E-06,442976209,2
gr1_lrg-a.jpg,0.240274902,0.587812549,23433.90384,-3.20E-16,0.153163529,3.839432501,0.706828627,0.105417615,0.429830852,0.455900784,0,0.706828627,0.066736911,0.451860467,-0.955589129,23433.90384,1,0.01942332,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,2987.25,1,0,1,6799.815876,6799.815876,6799.815876,1,3.833630198,699.2360403,0.238203589,0.02602769,5276.568064,0.4978662,0.4978662,0.4978662,2,1,0,1,3293176405,3293176405,3293176405,1,1,0.5,3.04E-10,3.04E-10,3.04E-10,1,1.74E-05,23409,2
gr1_lrg-b.jpg,0.400188235,0.603498824,43135.77121,-3.20E-16,0.109215686,2.701942079,0.733706275,0.061674762,0.502483658,0.502959608,0.281462745,0.452243529,0.044233025,0.508370343,0.186015084,43135.77121,1,0.005950579,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,3649,1,0,1,9994.859595,9994.859595,9994.859595,1,3.943914858,799.1433789,0.222523313,0.021862343,7830.542637,0.473500369,0.473500369,0.473500369,2,1,0,1,7071361672,7071361672,7071361672,1,1,0.5,1.50E-10,1.50E-10,1.50E-10,1,1.20E-05,106791556,2
kjr-21-e24-g001-l-a.jpg,0.31372549,0.674509804,6592.197662,-3.20E-16,0.196078431,2.343977271,0.815686275,0.109685499,0.501491861,0.509803922,0.133333333,0.682352941,0.081959174,0.518771834,-0.223648359,6592.197662,1,0.017630129,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,1583.75,1,0,1,1139.431903,1139.431903,1139.431903,1,3.440438854,400.5100527,0.249408898,0.064656052,897.9921747,0.504819351,0.504819351,0.504819351,2,1,0,1,152178356.5,152178356.5,152178356.5,1,1,0.5,6.96E-09,6.96E-09,6.96E-09,1,8.16E-05,2177100.25,2
kjr-21-e24-g002-l-a.jpg,0.356862745,0.698039216,8976.975902,-3.20E-16,0.196078431,2.209804674,0.862745098,0.105209146,0.526019361,0.525490196,0.203921569,0.658823529,0.079926326,0.540916556,-0.050588518,8976.975902,1,0.015894353,1,0,0,0,0,1,0,-3.20E-16,0,1,1,1,1,0,0,0,1,1,-3.20E-16,1,1,2,-3.20E-16,0,1680.25,1,0,1,1560.947919,1560.947919,1560.947919,1,3.507342603,394.8129877,0.234670214,0.054765164,1226.239262,0.485293838,0.485293838,0.485293838,2,1,0,1,240752852.5,240752852.5,240752852.5,1,1,0.5,4.55E-09,4.55E-09,4.55E-09,1,6.52E-05,5421912.25,2
